"created_at","url","full_text","user_id_str"
"Mon Feb 28 23:59:47 +0000 2022","https://twitter.com/higabrielf/status/1498447872450248705","@Charlesfricks Iran","92801848"
"Mon Feb 28 23:59:47 +0000 2022","https://twitter.com/sarika_iran/status/1498447871519174659","@hch_iran @DavariAbdolreza @KremlinRussia_E اتفاقا برای طنز و اینکه بعضا بهمون یادآوری بشه کنه ذات و افکار شان ، خصوصاً اینها که مدعی تحلیلگری جهانی هستند.","1656165014"
"Mon Feb 28 23:59:45 +0000 2022","https://twitter.com/hugoesc31475407/status/1498447865177382912","@empeaguero @lanacionweb Y por supuesto q  esa no es la idea yo lo digo desde el punto de vista de logistica los q no tienen carro pagaran su pasaje y lo q no se iran en el igual hay q tomar en cuenta lo q vas gastar en comida, refrigerios y si te provoca tomarte algo en la playa q eso no te lo regalan. https://t.co/ZGDqdxOYQO","1213565219932295168"
"Mon Feb 28 23:59:39 +0000 2022","https://twitter.com/whytoactivistok/status/1498447837960585216","@gbianchi404 @georgina_mayo_ Habló la especialista en el conflicto Argentina-Irán.","1270827576643260417"
"Mon Feb 28 23:59:33 +0000 2022","https://twitter.com/rjhintz/status/1498447816200704003","@MikePerryavatar Btwn, just checked again for my travel insurance exclusions:
""Afghanistan, Burma, El Salvador, Iran, Iraq, Kampuchea, Laos, Lebanon, Nicaragua, North Korea, Yemen,
Vietnam""
🙄","7574472"
"Mon Feb 28 23:59:32 +0000 2022","https://twitter.com/greatestoats/status/1498447811628650501","@LuvadePedreiro Fb Iran","1353980759946756096"
"Mon Feb 28 23:59:29 +0000 2022","https://twitter.com/Bobpi11Bobpi/status/1498447797863219201","#OOTT 
U.S. import ban on Russian oil will only make sense if there are alternative source of import, Iran and IEA release
Otherwise it will have to bid for oil in spot market else where, driving up spreads and force steeper backwardation of #WTI and products. Counter productive.","1442703547812888580"
"Mon Feb 28 23:59:22 +0000 2022","https://twitter.com/etceterista/status/1498447768993648641","El Bati-Crepúsculo va a ser un Bati-Fiasco. Una horda de fans bobalicones irán a verla y será un éxito en taquilla, pero. . . Bati-Huesazo anticipado. #GuardenEsteTweet https://t.co/3MlCF563q2","3130789569"
"Mon Feb 28 23:59:13 +0000 2022","https://twitter.com/vptevo/status/1498447730666057733","@labacchae @Cadeyrnn is ukraine bidens trumps emails hillary for katrina whitewater wristwatch oliver north’s iran-contra billy carter watergate in the ELECTION YEAR?","909109147706314752"
"Mon Feb 28 23:59:10 +0000 2022","https://twitter.com/VirginiaRomeo2/status/1498447716170354696","Biden will enable Iran to get nukes!","1127014278043557889"
