"created_at","url","full_text","user_id_str"
"Mon Aug 31 23:59:58 +0000 2020","https://twitter.com/MaryFllr1234/status/1300584146696372224","How China is preparing its economy for a future where the U.S. isn’t the center of global demand https://t.co/BJsV8P6ffu","174022704"
"Mon Aug 31 23:59:52 +0000 2020","https://twitter.com/angelicalyanan/status/1300584120570064899","Cube mucho contrato con compañías grandes de China, pero el trato a tus miembros chinos deja mucho que desear 😗✌🏻","283325811"
"Mon Aug 31 23:59:51 +0000 2020","https://twitter.com/B_borahae95/status/1300584117457752064","@CiaClarissa2 Mimpi ku kak cia berjodoh sama army china 🤗","4076992152"
"Mon Aug 31 23:59:51 +0000 2020","https://twitter.com/sportsgeek42/status/1300584117067751425","@SeishunAM @zuratamas @Marijocchi I mean, the last CN film you rec'd to me was The Wandering Earth, so I'll give this a look at some point.

And look, our World History education might be shit, but I at least know that China and Russia were among the Allies.","160291134"
"Mon Aug 31 23:59:51 +0000 2020","https://twitter.com/paulofrancarh/status/1300584116468015111","Estado de #SãoPaulo tem mais de 30 mil óbitos e mais de 800 mil casos em decorrência do #coronavírus, doença #covid19, vindos de #Wuhan, #China, país que está mais lucrando com a #pandemia!
https://t.co/MvkiuMkljN","180004018"
"Mon Aug 31 23:59:50 +0000 2020","https://twitter.com/MaryFllr1234/status/1300584109350072327","How China is preparing its economy for a future where the U.S. isn’t the center of global demand","174022704"
"Mon Aug 31 23:59:46 +0000 2020","https://twitter.com/carrybeyond/status/1300584095114833920","@lizwonders1 @Ex67T20 @MarcACaputo @meridithmcgraw @anitakumar01 Can you zoom in? She’s on the board at Bank of China and hubby Jim Breyer all up in everything.","3551046323"
"Mon Aug 31 23:59:45 +0000 2020","https://twitter.com/rjd827/status/1300584091117596673","These #FilthyAnimals live in the best country on earth and they chant “Death to America”
Let’s ship those #Bastards to #communist #China or #Cuba 
Better yet.. #Iran .. that’s their favorite chant!        #tcot","525635750"
"Mon Aug 31 23:59:45 +0000 2020","https://twitter.com/yiboxygen/status/1300584090220064768","pq china? pq tirar a amizade dos meus filhos assim?","905637628854358016"
"Mon Aug 31 23:59:42 +0000 2020","https://twitter.com/ripgustriandos/status/1300584075930071053","@JYebouet @diepe_zucht @ljshep5795 @JoeBiden Calling it the China virus fuels that hatred whether that’s their personal intention or not. James Woods is a complete hack drinking the hate kool aid but I will not be pursuing civil action at this time thank you. And racist? Really now?","1282462916457816064"
"Mon Aug 31 23:59:41 +0000 2020","https://twitter.com/brooklynnets789/status/1300584074533314560","@davidaldridgedc @TheAthleticDC He refused to call out Nike for China child labor which he personally saw on his China trips. He was also was paid off by Nike. He also used his race to intimidate white refs in the big east. Media said nothing.","1172731736"
"Mon Aug 31 23:59:41 +0000 2020","https://twitter.com/WonkVJ/status/1300584074247979008","As every decent China watcher knows, the tributary system  involved the complex ritual of online trolling and public mockery of would-be vassal states","2595086942"
"Mon Aug 31 23:59:37 +0000 2020","https://twitter.com/CatBunn69612996/status/1300584057428901888","@tbothernot @Hardik78206029 @IndoPac_Info What is the stays now if the India-China War/Skirmish? I am sorry I don’t know what to call what is going on... I read about it and it sounded awful there were reports of using bats with nails as weapons","1235246035414536199"
"Mon Aug 31 23:59:36 +0000 2020","https://twitter.com/amazedbygrace2/status/1300584052836065280","@foxandfriends @cnn  I'm a US mother who adopted a baby from China in the 90's. I politely request that when referring to COVID that you refer to the virus as coming from the Chinese Communist Party (CCP) &amp; not the Chinese people. The Chinese people aren't to blame. Thank you.","1105456499894022146"
"Mon Aug 31 23:59:35 +0000 2020","https://twitter.com/MJ87948261/status/1300584046787923968","@phlappie127 @muhannaneeeee @tykdx1 ทำไมแจ๊คสันออกมาสนับสนุน one chinaได้คะ นั่นแหละเนาะเงินหยวนมันคงจะหอมหวานมากเลยนะ","1215873339887013888"
"Mon Aug 31 23:59:35 +0000 2020","https://twitter.com/morning_news24h/status/1300584046624419841","India accuses China of ‘provocative’ moves on Himalayan border https://t.co/0qPSPoP1AK","741718776647946240"
"Mon Aug 31 23:59:33 +0000 2020","https://twitter.com/colinsquack/status/1300584041280876544","Stand Up For The #Uyghur Muslims In #China @antonioguterres @amnesty @UN - Sign the Petition! https://t.co/B2Qj5xyZcc via @Change","1300172549469417472"
"Mon Aug 31 23:59:29 +0000 2020","https://twitter.com/HenryCa11170972/status/1300584024323354627","@KamalaHarris Blame @realDonaldTrump  for covid?  Fact:  Virus came from china and the rest of the world isn't doing much better","1295784400387547137"
