"created_at","url","full_text","user_id_str"
"Sat Mar 31 23:59:58 +0000 2018","https://twitter.com/1301543100box/status/980233271207370753","@Sadaharu_bl Hi! I'm a superbat shipper from China. I've read your works and like it very much. And I wonder if I can repost your images in Qzone, a Chinese social networking website, so more Chinese shippers can enjoy those. All your credits will be given of course.","957624385866678273"
"Sat Mar 31 23:59:57 +0000 2018","https://twitter.com/HouseCracka/status/980233268984336384","Anxious Hong Kong Catholics told to make leap of faith over China deal https://t.co/EZYWju3kUR","16190478"
"Sat Mar 31 23:59:57 +0000 2018","https://twitter.com/joseballart/status/980233265746497536","@FAQSTV3 Dons em fot la tallada cuan el Sr. Tibetá ha dit q china controla al pp i a Espanya.... Llástima!","284127415"
"Sat Mar 31 23:59:55 +0000 2018","https://twitter.com/mtan14/status/980233260004294659","China Palace on #Yelp: View from my table https://t.co/M1MVZ4Zq3w","19449627"
"Sat Mar 31 23:59:54 +0000 2018","https://twitter.com/philipilevy/status/980233254610534405","The Looming China Trade War - How Did We Get Here? My latest @forbes https://t.co/WVBqEzQ1Z6","49518781"
"Sat Mar 31 23:59:52 +0000 2018","https://twitter.com/M4ngU5il/status/980233245093580801","Chirpified: ""Pola 'Imperialisme' China Mewujudkan Hegemoni Global Melalui Perjanjian Utang"" by @PendiriRepublik https://t.co/vxjunJ9QgX","388798201"
"Sat Mar 31 23:59:49 +0000 2018","https://twitter.com/700_fill/status/980233234838704129","@schneid3306 MLS isn't far off quite a few European leagues, looking at the Eredivisie etc. As for best non-Euro that's dependent on how China continues to adopt the sport. Given that their leader has encouraged it so much and will be in power for the foreseeable future, makes me wonder.","528774061"
"Sat Mar 31 23:59:36 +0000 2018","https://twitter.com/MoonicoIV/status/980233180476194817","Made in china gihapon nya gwapa, unique ug personality pero stupid sa love. Yaw na maoy ug yaw na reply niya plssssssss","959066674187059206"
"Sat Mar 31 23:59:34 +0000 2018","https://twitter.com/Circe2202/status/980233172456824832","🎥[#CIENCIA] Preocupación por la caída de una estación espacial china a la Tierra https://t.co/RKvLYVDkCN https://t.co/MP6GnCy6AF","2168761252"
"Sat Mar 31 23:59:32 +0000 2018","https://twitter.com/HGomez_Chile/status/980233161878720513","@Cooperativa Distractores de atención de los medios para no hablar de problemas reales ayer fue  La Haya y Toñito Kast, así no sale que TC esta legislando, Cobre a la baja, Bolsa en picada por factor Trump/China, Clínicas boicoteando Aborto legal,SEREMIS con títulos y experiencia falsa , etc","1390744226"
"Sat Mar 31 23:59:30 +0000 2018","https://twitter.com/blacq2/status/980233156166025217","Wall Street falls amid fears of trade war with China NEW YORK (Reuters) - U.S. stocks fell on Wednesday aft https://t.co/OUtk73vOma @blacq2","56246250"
"Sat Mar 31 23:59:30 +0000 2018","https://twitter.com/Memnoch78711789/status/980233154366554112","@yutaishen What. You flipfloppin. Thought you were dirty on China, but i realize you dislike the cccp.","958947358724653056"
"Sat Mar 31 23:59:28 +0000 2018","https://twitter.com/china_meiling/status/980233147123040257","マッカーシーが綱渡り状態だから安心できないのが悩みどころ","626338589"
